median_income,housing_median_age,total_rooms,total_bedrooms,population,households,ocean_proximity,median_house_value,high_value
6.1986,17.0,6.778225806451613,,1520.0,3.064516129032258,NEAR BAY,2.145,1
4.4472,18.0,5.445179584120983,1.0047258979206048,2763.0,2.611531190926276,NEAR OCEAN,1.611,0
3.1607,34.0,4.743732590529248,1.1002785515320335,849.0,2.364902506963788,INLAND,1.382,0
2.025,20.0,3.745014245014245,1.0783475783475784,3780.0,2.6923076923076925,<1H OCEAN,0.857,0
1.9821,23.0,4.805763073639274,1.2337246531483457,3264.0,3.4834578441835644,NEAR OCEAN,0.93,0
3.0042,18.0,5.201453790238837,1.150571131879543,2948.0,3.0612668743509865,INLAND,1.065,0
7.978,5.0,7.995495495495495,1.054054054054054,726.0,3.27027027027027,<1H OCEAN,2.239,1
5.3366,4.0,6.083687943262412,0.9673758865248226,1981.0,2.8099290780141843,NEAR OCEAN,1.651,0
3.2604,9.0,5.018105849582173,1.0947075208913648,1782.0,2.481894150417827,INLAND,0.933,0
4.6445,17.0,6.045618247298919,,2084.0,2.501800720288115,INLAND,1.372,0
2.5625,16.0,5.459745762711864,1.103813559322034,956.0,2.0254237288135593,INLAND,1.294,0
3.016,6.0,4.883196721311475,1.2418032786885247,1301.0,2.665983606557377,<1H OCEAN,1.075,0
4.6111,23.0,6.106349206349206,0.9650793650793651,1621.0,2.573015873015873,INLAND,1.284,0
6.0,26.0,5.442666666666667,0.7813333333333333,936.0,2.496,NEAR BAY,1.402,0
5.2591,16.0,6.0411985018726595,0.9176029962546817,811.0,3.0374531835205993,<1H OCEAN,1.407,0
6.2516,9.0,6.972375690607735,0.9723756906077348,1139.0,3.1464088397790055,INLAND,1.593,0
7.732,18.0,7.26171875,0.98046875,747.0,2.91796875,NEAR OCEAN,1.732,0
3.1513,14.0,5.526096033402923,1.0939457202505218,989.0,2.0647181628392484,INLAND,1.6,0
5.159,18.0,5.944272445820434,1.0309597523219813,890.0,2.7554179566563466,<1H OCEAN,1.448,0
1.1522,24.0,6.433155080213904,1.6577540106951871,594.0,3.176470588235294,NEAR BAY,0.875,0
3.3534,26.0,6.087096774193548,1.1548387096774193,1913.0,3.085483870967742,INLAND,0.989,0
2.3848,6.0,4.689075630252101,1.148109243697479,2364.0,2.4831932773109244,NEAR BAY,0.816,0
1.645,10.0,4.561752988047809,1.1673306772908367,726.0,2.8924302788844622,<1H OCEAN,0.687,0
2.7011,10.0,5.134598792062122,1.1475409836065573,3204.0,2.7644521138912856,NEAR BAY,1.102,0
3.4138,14.0,6.01203007518797,1.069172932330827,1509.0,2.269172932330827,INLAND,1.267,0
2.809,34.0,4.846153846153846,0.9842209072978304,1538.0,3.0335305719921104,NEAR OCEAN,0.825,0
3.3445,31.0,5.281739130434783,0.9826086956521739,1834.0,3.1895652173913045,NEAR BAY,0.929,0
3.5,24.0,5.986440677966102,1.047457627118644,1681.0,2.8491525423728814,NEAR BAY,1.139,0
2.1563,29.0,4.475548060708263,,1822.0,3.072512647554806,INLAND,0.723,0
2.2109,23.0,5.363128491620111,1.2681564245810055,1161.0,3.2430167597765363,INLAND,0.732,0
2.5875,22.0,4.762295081967213,0.9057377049180327,995.0,4.077868852459017,INLAND,0.813,0
2.1071,18.0,4.641935483870967,1.0290322580645161,699.0,2.2548387096774194,<1H OCEAN,0.735,0
2.0133,33.0,4.5974576271186445,1.0593220338983051,1425.0,3.0190677966101696,<1H OCEAN,0.783,0
2.3725,30.0,4.803059273422562,1.1414913957934991,1390.0,2.6577437858508604,NEAR BAY,0.772,0
2.0388,26.0,5.586466165413534,1.1334586466165413,1972.0,3.706766917293233,<1H OCEAN,0.804,0
3.6853,32.0,4.946902654867257,1.0442477876106195,1021.0,3.0117994100294987,NEAR BAY,0.909,0
3.2176,27.0,5.32051282051282,0.9786324786324786,692.0,2.9572649572649574,INLAND,0.894,0
3.4103,26.0,6.252669039145908,1.0818505338078293,905.0,3.2206405693950177,INLAND,0.909,0
4.0114,5.0,6.053072625698324,1.0726256983240223,1174.0,3.2793296089385473,NEAR OCEAN,0.977,0
3.0587,5.0,5.284007352941177,1.2729779411764706,2382.0,2.1893382352941178,NEAR BAY,1.431,0
3.2368,8.0,4.602102102102102,1.039039039039039,1440.0,2.1621621621621623,INLAND,1.292,0
5.4138,2.0,8.930715935334874,,1275.0,2.9445727482678983,NEAR BAY,1.644,0
3.2708,40.0,6.857142857142857,1.0,46.0,3.2857142857142856,NEAR BAY,1.625,0
6.2178,3.0,8.174479166666666,1.1708333333333334,6080.0,3.1666666666666665,NEAR BAY,1.739,0
3.2105,28.0,5.91820580474934,1.0527704485488127,1464.0,3.862796833773087,<1H OCEAN,0.903,0
2.6536,22.0,4.993927125506073,1.1234817813765183,1567.0,3.172064777327935,INLAND,0.847,0
4.5938,5.0,5.767141009055627,0.9715394566623544,2392.0,3.094437257438551,NEAR OCEAN,1.265,0
3.3924,14.0,4.765151515151516,0.928030303030303,752.0,2.8484848484848486,NEAR BAY,0.974,0
2.1154,28.0,5.12156862745098,1.0941176470588236,885.0,3.4705882352941178,<1H OCEAN,0.753,0
,7.0,4.880434782608695,1.0905797101449275,799.0,2.8949275362318843,INLAND,1.125,0
1.3485,26.0,4.717391304347826,1.077294685990338,1284.0,3.101449275362319,NEAR BAY,0.851,0
2.1875,28.0,4.160714285714286,1.0714285714285714,432.0,2.5714285714285716,NEAR BAY,0.819,0
1.448,37.0,4.327433628318584,1.0265486725663717,1316.0,3.882005899705015,INLAND,0.728,0
2.189,40.0,5.217582417582418,1.098901098901099,1772.0,3.8945054945054944,INLAND,0.725,0
1.3021,52.0,3.99163179916318,0.9748953974895398,533.0,2.2301255230125525,ISLAND,1.0,0
2.5643,21.0,4.229224376731302,1.0796398891966759,2805.0,1.9425207756232687,INLAND,1.027,0
2.4943,29.0,5.0828402366863905,1.081360946745562,1323.0,1.9571005917159763,NEAR BAY,1.223,0
3.1801,29.0,5.757183908045977,1.0057471264367817,1576.0,2.264367816091954,NEAR BAY,1.493,0
4.9125,41.0,6.35251798561151,1.0359712230215827,753.0,2.70863309352518,NEAR OCEAN,1.407,0
2.6129,52.0,5.777777777777778,1.0857142857142856,601.0,1.907936507936508,NEAR OCEAN,1.37,0
2.5143,,4.971938775510204,1.1020408163265305,767.0,1.9566326530612246,INLAND,1.176,0
3.2188,33.0,5.6644295302013425,1.0503355704697988,808.0,2.7114093959731544,INLAND,1.178,0
3.8816,33.0,6.161885245901639,,1252.0,2.5655737704918034,INLAND,1.346,0
6.0715,24.0,6.782051282051282,0.9487179487179487,676.0,2.888888888888889,NEAR BAY,1.734,0
5.9915,23.0,6.315412186379929,0.956989247311828,1132.0,4.057347670250896,INLAND,1.532,0
6.2917,14.0,7.310262529832936,,1570.0,3.747016706443914,INLAND,2.247,1
3.2131,4.0,4.373493975903615,1.1506024096385543,1250.0,1.8825301204819278,NEAR BAY,1.375,0
3.6875,38.0,6.753387533875339,1.032520325203252,1003.0,2.7181571815718155,INLAND,1.528,0
4.6806,36.0,6.716012084592145,1.0906344410876132,942.0,2.8459214501510575,NEAR OCEAN,1.524,0
6.4962,,7.853125,1.0625,900.0,2.8125,NEAR BAY,1.824,1
10.8634,20.0,5.903448275862069,0.8551724137931035,395.0,2.7241379310344827,<1H OCEAN,3.818,1
4.51,9.0,5.736216216216216,1.0735135135135134,2630.0,2.843243243243243,<1H OCEAN,1.358,0
3.0651,24.0,5.468386023294509,1.0274542429284526,2904.0,2.415973377703827,NEAR BAY,1.08,0
4.875,5.0,5.7315175097276265,0.8871595330739299,842.0,3.2762645914396886,NEAR OCEAN,1.381,0
5.3526,15.0,6.214765100671141,1.0604026845637584,906.0,3.040268456375839,ISLAND,1.298,0
5.5875,3.0,6.875930521091812,1.0272952853598014,2506.0,3.109181141439206,<1H OCEAN,1.62,0
3.9741,15.0,6.645652173913043,1.108695652173913,1154.0,2.508695652173913,INLAND,1.411,0
4.0658,25.0,5.788643533123029,1.0157728706624605,1815.0,2.862776025236593,NEAR BAY,1.274,0
6.746,5.0,7.080645161290323,0.9650537634408602,1173.0,3.153225806451613,NEAR BAY,2.041,1
5.0227,9.0,6.269565217391304,0.9521739130434783,633.0,2.752173913043478,NEAR OCEAN,1.623,0
6.0701,23.0,7.390804597701149,1.0620689655172413,1411.0,3.2436781609195404,NEAR BAY,1.499,0
4.2059,24.0,6.069620253164557,1.0696202531645569,1141.0,2.4071729957805905,NEAR BAY,1.215,0
7.5822,14.0,7.546419098143236,1.1140583554376657,1172.0,3.1087533156498672,NEAR BAY,2.831,1
2.8125,33.0,5.099514563106796,1.1359223300970873,1997.0,4.847087378640777,<1H OCEAN,1.172,0
1.8152,17.0,4.22365988909427,1.024029574861368,1412.0,2.6099815157116453,NEAR OCEAN,0.943,0
7.2972,26.0,7.471343873517786,1.0385375494071147,2909.0,2.874505928853755,INLAND,2.696,1
6.5648,32.0,7.355844155844156,,1033.0,2.6831168831168832,NEAR BAY,2.372,1
6.1461,26.0,7.847633136094674,1.03698224852071,1818.0,2.6893491124260356,<1H OCEAN,2.171,1
6.3308,33.0,7.183385579937304,,1760.0,2.7586206896551726,NEAR BAY,2.306,1
4.0556,37.0,8.833333333333334,,27.0,2.25,<1H OCEAN,1.313,0
2.5156,24.0,5.264928511354079,1.0689655172413792,3132.0,2.6341463414634148,NEAR BAY,1.03,0
1.3906,38.0,5.403846153846154,1.0576923076923077,151.0,2.9038461538461537,INLAND,1.208,0
4.9688,,6.333333333333333,1.0493827160493827,1341.0,2.759259259259259,INLAND,1.632,0
2.8031,34.0,4.678988326848249,1.0525291828793775,1342.0,2.6108949416342413,<1H OCEAN,0.869,0
3.0625,34.0,3.2142857142857144,0.7857142857142857,39.0,2.7857142857142856,NEAR BAY,5.00001,1
4.8173,25.0,6.160493827160494,1.0814814814814815,1071.0,2.6444444444444444,<1H OCEAN,1.466,0
1.9694,14.0,6.853745541022592,1.1961950059453033,1876.0,2.2306777645659928,INLAND,1.732,0
4.2333,16.0,7.207619047619048,1.099047619047619,1615.0,3.0761904761904764,NEAR BAY,2.203,1
4.2361,19.0,7.132471728594507,1.0468497576736673,1627.0,2.62843295638126,<1H OCEAN,1.916,1
4.1361,26.0,5.878195488721804,1.0075187969924813,1884.0,2.833082706766917,INLAND,1.21,0
4.7193,15.0,6.6571428571428575,1.0607142857142857,2419.0,2.8797619047619047,INLAND,1.352,0
7.2708,6.0,8.357664233576642,1.1386861313868613,957.0,3.4927007299270074,INLAND,3.167,1
2.29,23.0,5.6833810888252145,1.0974212034383954,1518.0,2.174785100286533,INLAND,1.118,0
2.5172,,5.367875647668394,1.0699481865284974,2127.0,2.755181347150259,INLAND,0.96,0
3.154,23.0,5.923312883435583,1.072085889570552,2082.0,3.1932515337423313,NEAR OCEAN,1.157,0
3.3365,20.0,5.782527881040892,1.046468401486989,1453.0,2.700743494423792,<1H OCEAN,1.228,0
2.6875,24.0,5.133858267716535,1.0616797900262467,1926.0,2.52755905511811,INLAND,1.163,0
2.598,21.0,5.045602605863192,1.0521172638436482,1351.0,2.2003257328990227,<1H OCEAN,1.067,0
2.1927,27.0,4.848806366047746,1.0654288240495138,2645.0,2.3386383731211318,ISLAND,1.167,0
1.4418,24.0,4.17831541218638,1.0869175627240144,1851.0,1.6586021505376345,NEAR BAY,1.035,0
1.3993,28.0,4.806709265175719,1.1150159744408945,1200.0,1.9169329073482428,NEAR OCEAN,1.046,0
1.5203,27.0,4.65311004784689,1.0669856459330143,859.0,2.055023923444976,NEAR OCEAN,1.262,0
3.0403,26.0,5.140969162995595,0.9750367107195301,1860.0,2.7312775330396475,NEAR OCEAN,1.135,0
2.7028,29.0,4.828326180257511,1.1373390557939915,1760.0,2.5178826895565094,NEAR BAY,0.92,0
2.5863,30.0,5.027496382054993,1.0636758321273516,1674.0,2.422575976845152,INLAND,0.983,0
3.4145,35.0,5.9608728367193375,1.2310007524454476,3431.0,2.581640331075997,NEAR BAY,0.404,0
2.3832,39.0,5.130244207889794,1.0939261114589856,6852.0,4.290544771446462,INLAND,0.35,0
3.599,6.0,6.659670164917541,,3767.0,2.8238380809595203,<1H OCEAN,1.402,0
3.4695,6.0,6.402402402402402,1.1246246246246245,2005.0,3.0105105105105103,NEAR OCEAN,1.388,0
3.7361,5.0,6.202150537634409,1.2193548387096773,1396.0,3.0021505376344084,NEAR OCEAN,1.196,0
3.5167,6.0,6.407602956705386,1.2006335797254488,3094.0,3.267159450897571,<1H OCEAN,1.309,0
3.2277,4.0,6.541910331384016,1.1695906432748537,3126.0,3.046783625730994,INLAND,1.265,0
2.0184,20.0,6.729591836734694,1.5765306122448979,486.0,2.479591836734694,INLAND,0.849,0
1.7567,8.0,4.4851729818780885,1.1202635914332784,3220.0,2.6523887973640856,INLAND,0.695,0
1.6838,14.0,4.745856353591161,1.171270718232044,541.0,2.9889502762430937,INLAND,0.579,0
1.4196,18.0,4.575757575757576,1.0242424242424242,483.0,2.9272727272727272,<1H OCEAN,0.647,0
,10.0,4.8669950738916254,1.09688013136289,1853.0,3.0426929392446636,INLAND,0.734,0
2.9479,5.0,5.564150943396227,1.2660377358490567,1620.0,3.056603773584906,INLAND,0.833,0
3.0357,7.0,5.541490857946554,,2140.0,3.009845288326301,INLAND,0.913,0
3.7252,20.0,8.706172839506173,1.6123456790123456,2197.0,2.7123456790123455,NEAR BAY,1.671,0
4.8623,18.0,11.22844827586207,1.9655172413793103,1301.0,2.8038793103448274,INLAND,1.769,0
4.1083,35.0,5.97265625,1.3203125,688.0,2.6875,<1H OCEAN,1.08,0
,39.0,4.900621118012422,0.984472049689441,872.0,2.7080745341614905,INLAND,1.531,0
2.825,27.0,5.339882121807466,1.1453831041257367,1472.0,2.8919449901768175,NEAR BAY,0.766,0
2.3077,36.0,4.432926829268292,1.1280487804878048,1404.0,2.8536585365853657,NEAR OCEAN,0.555,0
1.6515,37.0,4.050675675675675,1.1858108108108107,782.0,2.641891891891892,NEAR OCEAN,0.616,0
1.4318,36.0,3.842391304347826,1.2445652173913044,1762.0,2.3940217391304346,NEAR OCEAN,0.596,0
2.1056,34.0,4.260194174757282,1.007766990291262,1326.0,2.574757281553398,NEAR BAY,0.72,0
2.99,29.0,5.9125560538116595,1.147982062780269,1188.0,2.663677130044843,INLAND,0.694,0
2.7198,,5.866817155756208,1.1241534988713318,1332.0,3.0067720090293455,NEAR BAY,0.704,0
2.8281,29.0,5.1167763157894735,1.087171052631579,1530.0,2.5164473684210527,NEAR OCEAN,0.693,0
3.175,37.0,5.337110481586402,1.0368271954674222,1052.0,2.9801699716713883,NEAR BAY,0.668,0
3.7065,36.0,5.235807860262009,,665.0,2.903930131004367,<1H OCEAN,0.62,0
2.6576,5.0,5.939205955334987,1.1290322580645162,1944.0,2.411910669975186,NEAR OCEAN,0.985,0
3.2794,7.0,5.546473302570863,1.044166117336849,5146.0,3.3922214897824654,NEAR OCEAN,0.925,0
2.6827,17.0,5.376666666666667,1.0866666666666667,765.0,2.55,<1H OCEAN,1.104,0
2.8021,14.0,6.239175257731959,1.1463917525773195,1349.0,2.781443298969072,<1H OCEAN,1.112,0
3.4183,,7.146031746031746,1.4730158730158731,855.0,2.7142857142857144,NEAR BAY,1.041,0
5.1112,4.0,7.366459627329193,1.1211180124223603,1017.0,3.158385093167702,NEAR BAY,1.709,0
5.4201,9.0,8.48326359832636,1.1213389121338913,1458.0,3.0502092050209204,NEAR BAY,1.706,0
3.6333,14.0,5.902777777777778,0.9666666666666667,1067.0,2.963888888888889,INLAND,1.162,0
2.1781,10.0,5.199257425742574,1.051980198019802,2378.0,2.9430693069306932,NEAR OCEAN,0.922,0
2.0136,13.0,5.309523809523809,1.1011904761904763,2225.0,2.6488095238095237,<1H OCEAN,0.941,0
2.125,31.0,4.818181818181818,1.0,186.0,3.381818181818182,NEAR BAY,0.648,0
2.7778,8.0,5.403641881638847,1.0485584218512898,2156.0,3.2716236722306524,<1H OCEAN,0.869,0
3.205,7.0,5.609427609427609,1.0695847362514028,2764.0,3.102132435465769,NEAR BAY,1.019,0
3.6646,7.0,6.002450980392157,1.0955882352941178,1217.0,2.982843137254902,NEAR BAY,1.099,0
3.071,10.0,6.6875,1.1206896551724137,1283.0,2.7650862068965516,<1H OCEAN,1.516,0
4.6914,7.0,6.808510638297872,1.0148936170212766,1522.0,3.2382978723404254,NEAR OCEAN,1.422,0
5.5875,9.0,7.593667546174142,1.0646437994722955,2158.0,2.846965699208443,NEAR BAY,1.678,0
5.086,17.0,7.359663865546218,1.0571428571428572,1720.0,2.8907563025210083,<1H OCEAN,1.484,0
4.1333,13.0,6.383606557377049,1.0437158469945356,2455.0,2.6830601092896176,ISLAND,1.582,0
2.9072,8.0,5.389845094664372,1.0735800344234079,6133.0,2.6389845094664373,NEAR OCEAN,1.192,0
3.925,12.0,6.089795918367347,1.0353741496598639,2255.0,3.068027210884354,<1H OCEAN,1.185,0
3.4875,15.0,5.74247491638796,1.0501672240802675,2896.0,3.2285395763656632,INLAND,0.908,0
3.8194,5.0,5.94015748031496,,2097.0,3.3023622047244094,INLAND,0.985,0
1.2275,38.0,4.04679802955665,1.2044334975369457,1196.0,2.9458128078817736,<1H OCEAN,0.641,0
1.06,31.0,3.5792682926829267,1.0975609756097562,1161.0,3.5396341463414633,INLAND,0.565,0
3.2596,25.0,5.227926078028747,1.002053388090349,1338.0,2.747433264887064,NEAR BAY,0.854,0
2.6125,26.0,5.213151927437642,1.124716553287982,1259.0,2.854875283446712,<1H OCEAN,0.799,0
0.8246,18.0,4.65,0.9833333333333333,188.0,3.1333333333333333,NEAR OCEAN,0.917,0
3.125,9.0,5.55409219190969,1.0959548447789276,3489.0,3.282220131702728,NEAR BAY,0.928,0
3.0943,10.0,5.51970802919708,1.0394160583941605,2044.0,2.983941605839416,NEAR OCEAN,0.971,0
2.3617,6.0,4.726438698915763,1.1551292743953294,2447.0,2.040867389491243,NEAR BAY,1.031,0
3.375,10.0,5.975138121546961,1.0828729281767955,1174.0,3.2430939226519335,<1H OCEAN,0.98,0
3.2941,9.0,6.213207547169811,1.1037735849056605,1678.0,3.1660377358490566,<1H OCEAN,0.983,0
3.9792,3.0,7.2354485776805255,1.1155361050328227,7588.0,3.3207877461706783,<1H OCEAN,1.221,0
3.1635,34.0,5.767650834403081,1.0757381258023107,2335.0,2.9974326059050065,NEAR BAY,0.743,0
2.8929,16.0,5.086092715231788,1.0132450331125828,1283.0,2.1241721854304636,NEAR BAY,1.156,0
2.0243,18.0,4.5293132328308205,1.169179229480737,1611.0,2.698492462311558,<1H OCEAN,0.823,0
3.0181,10.0,5.758620689655173,1.0886699507389161,2845.0,3.5036945812807883,INLAND,1.004,0
2.1111,14.0,5.253763440860215,0.9612903225806452,883.0,1.8989247311827957,NEAR BAY,1.167,0
1.6232,7.0,4.993464052287582,1.144880174291939,2049.0,2.2320261437908497,NEAR OCEAN,0.934,0
3.3871,3.0,5.4960686204431735,1.104360257326662,3804.0,2.719085060757684,INLAND,1.118,0
3.0204,8.0,5.469267139479905,1.0484633569739952,2739.0,3.2375886524822697,NEAR BAY,0.931,0
6.0296,,7.0034246575342465,1.1712328767123288,878.0,3.006849315068493,INLAND,1.941,1
4.7361,7.0,7.464968152866242,1.1178343949044587,846.0,2.694267515923567,<1H OCEAN,1.745,0
3.662,8.0,6.619926199261992,1.018450184501845,690.0,2.5461254612546127,NEAR OCEAN,1.653,0
4.1933,6.0,6.674351585014409,1.085014409221902,1851.0,2.6671469740634004,NEAR OCEAN,1.631,0
5.3733,8.0,8.513126491646778,1.295942720763723,1133.0,2.704057279236277,NEAR OCEAN,3.026,1
2.1875,13.0,5.5119760479041915,1.0,1606.0,2.404191616766467,NEAR OCEAN,1.197,0
2.9934,14.0,5.315656565656566,1.0,960.0,2.4242424242424243,INLAND,1.182,0
1.5758,11.0,4.789346246973365,1.1138014527845037,2756.0,2.2243744955609364,INLAND,1.083,0
3.6615,11.0,7.045364891518737,1.1676528599605522,1876.0,3.700197238658777,<1H OCEAN,1.051,0
3.3438,8.0,6.096871846619576,0.987891019172553,3031.0,3.058526740665994,INLAND,1.244,0
4.2224,6.0,6.3992673992674,1.0265567765567765,3660.0,3.3516483516483517,NEAR OCEAN,1.257,0
5.0198,9.0,6.696378830083566,1.0863509749303621,1074.0,2.9916434540389973,<1H OCEAN,1.519,0
1.5288,14.0,5.187285223367698,1.104810996563574,1639.0,2.816151202749141,<1H OCEAN,1.034,0
4.2891,13.0,5.906976744186046,1.0116279069767442,1038.0,3.0174418604651163,INLAND,1.201,0
3.7478,13.0,6.297435897435897,1.0324786324786326,1767.0,3.0205128205128204,NEAR OCEAN,1.135,0
3.4038,8.0,5.680952380952381,1.0666666666666667,2216.0,3.5174603174603174,<1H OCEAN,1.005,0
3.7917,15.0,6.402255639097745,1.0263157894736843,847.0,3.1842105263157894,INLAND,1.234,0
3.5696,4.0,6.111965811965812,1.106837606837607,3527.0,3.0145299145299145,NEAR OCEAN,1.297,0
2.7917,8.0,4.9414556962025316,1.0071202531645569,3883.0,3.071993670886076,NEAR BAY,0.982,0
3.6007,10.0,5.548076923076923,0.9583333333333334,1056.0,3.3846153846153846,<1H OCEAN,1.04,0
1.6784,16.0,4.904397705544933,1.1204588910133844,3126.0,2.988527724665392,NEAR OCEAN,0.719,0
3.1821,9.0,5.675156174915906,1.0480538202787122,6716.0,3.2272945699183087,<1H OCEAN,0.956,0
4.2414,4.0,5.938084112149533,,2541.0,2.9684579439252334,INLAND,1.214,0
3.1505,9.0,5.6231203007518795,1.0545112781954886,3515.0,3.3035714285714284,<1H OCEAN,1.02,0
3.2077,9.0,5.896551724137931,1.0501567398119123,3166.0,3.3082549634273772,<1H OCEAN,0.933,0
3.3368,11.0,5.923969072164948,1.0077319587628866,2534.0,3.265463917525773,<1H OCEAN,0.993,0
3.2215,8.0,6.2686711930164885,1.0620756547041708,3213.0,3.1163918525703203,NEAR BAY,1.088,0
2.8594,14.0,7.672881355932203,1.4830508474576272,1640.0,2.7796610169491527,NEAR OCEAN,0.817,0
3.4028,18.0,5.845132743362832,1.2035398230088497,754.0,3.336283185840708,INLAND,0.675,0
2.5333,5.0,3.7142857142857144,1.3928571428571428,132.0,2.357142857142857,<1H OCEAN,0.75,0
2.5391,12.0,7.911764705882353,1.9509803921568627,246.0,2.411764705882353,NEAR BAY,0.4,0
2.0,15.0,6.479423868312757,1.4670781893004115,1281.0,2.6358024691358026,NEAR BAY,0.647,0
2.7138,8.0,6.931897150799166,1.2112578179291174,6835.0,4.749826268241835,<1H OCEAN,0.225,0
2.2612,12.0,5.235714285714286,1.0244047619047618,11139.0,6.630357142857143,INLAND,1.375,0
2.6618,10.0,6.204081632653061,1.2551020408163265,1403.0,2.045189504373178,INLAND,0.81,0
3.7292,37.0,7.661016949152542,1.847457627118644,184.0,3.1186440677966103,NEAR OCEAN,0.658,0
1.6063,20.0,4.88981288981289,1.155925155925156,1217.0,2.5301455301455302,INLAND,0.554,0
1.5491,9.0,5.641833810888252,1.163323782234957,805.0,2.306590257879656,<1H OCEAN,0.623,0
1.69,18.0,4.423529411764706,1.1458823529411766,994.0,2.3388235294117647,<1H OCEAN,0.542,0
1.5489,13.0,5.65,1.284375,735.0,2.296875,<1H OCEAN,0.574,0
2.182,15.0,6.047482014388489,1.3899280575539568,1756.0,2.5266187050359714,NEAR BAY,0.608,0
1.6136,14.0,9.316931982633864,2.487698986975398,1586.0,2.295224312590449,INLAND,0.674,0
1.0568,16.0,7.8427672955974845,1.9811320754716981,433.0,2.7232704402515724,NEAR BAY,0.75,0
1.3811,21.0,8.579212916246217,2.6579212916246218,2330.0,2.3511604439959637,NEAR OCEAN,0.513,0
2.5405,15.0,6.444651162790698,1.4223255813953488,2568.0,2.388837209302326,INLAND,0.696,0
2.8929,19.0,5.816199376947041,1.1246105919003115,758.0,2.3613707165109035,<1H OCEAN,0.981,0
2.0674,14.0,5.2253668763102725,1.2976939203354299,2517.0,2.638364779874214,INLAND,0.65,0
1.9779,15.0,5.79149377593361,1.191908713692946,2709.0,2.8101659751037342,<1H OCEAN,0.733,0
1.5823,18.0,4.822107081174439,1.125215889464594,2250.0,1.9430051813471503,NEAR OCEAN,0.724,0
1.9375,22.0,4.984517304189436,1.1238615664845173,2581.0,2.3506375227686704,INLAND,0.653,0
2.4828,17.0,5.4466177669111655,1.0562347188264058,2677.0,2.1817440912795436,NEAR BAY,0.84,0
3.2723,9.0,6.34640522875817,,2098.0,2.742483660130719,INLAND,0.978,0
2.6739,16.0,5.603174603174603,,2524.0,2.503968253968254,NEAR BAY,0.78,0
4.1458,6.0,6.575,,841.0,2.628125,INLAND,1.163,0
2.2083,23.0,7.781456953642384,3.0993377483443707,355.0,2.3509933774834435,NEAR BAY,0.425,0
1.875,32.0,9.161111111111111,3.411111111111111,763.0,2.1194444444444445,<1H OCEAN,0.478,0
,29.0,7.705128205128205,1.858974358974359,383.0,2.4551282051282053,INLAND,0.669,0
